MEETPUNT_IDENTIFICATIE;LOCATIE_CODE;GROOTHEID_OMSCHRIJVING;GROOTHEID_ CODE;PARAMETER_OMSCHRIJVING;PARAMETER_ CODE;CAS_NR;EENHEID_CODE;WAARDEBEPALINGSMETHODE_OMSCHRIJVING;WAARNEMINGDATUM;NUMERIEKEWAARDE;ALFANUMERIEKEWAARDE;KWALITEITSOORDEEL_CODE;BEMONSTERINGSAPPARAAT_OMSCHRIJVING
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;20-11-2014;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;18-12-2014;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;15-1-2015;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;12-2-2015;0,0153;+.153E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;12-3-2015;0,018;+.180E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;13-4-2015;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;7-5-2015;0,0142;+.142E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;4-6-2015;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;2-7-2015;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;30-7-2015;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;27-8-2015;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;24-9-2015;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;22-10-2015;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;18-11-2015;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;17-12-2015;0,011;+.110E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;14-1-2016;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;11-2-2016;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;10-3-2016;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;7-4-2016;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;3-5-2016;0,0108;+.108E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;2-6-2016;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;30-6-2016;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;28-7-2016;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;25-8-2016;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;22-9-2016;0,0141;+.141E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;20-10-2016;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;17-11-2016;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;15-12-2016;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;12-1-2017;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;9-2-2017;0,0124;+.124E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;9-3-2017;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;6-4-2017;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;3-5-2017;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;1-6-2017;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;29-6-2017;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;27-7-2017;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;24-8-2017;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;21-9-2017;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;19-10-2017;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;16-11-2017;0,0234;+.234E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;14-12-2017;0,0119;+.119E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;11-1-2018;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;8-2-2018;0,0123;+.123E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;8-3-2018;0,0113;+.113E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;5-4-2018;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;3-5-2018;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;31-5-2018;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;28-6-2018;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;26-7-2018;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;23-8-2018;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;20-9-2018;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;18-10-2018;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;15-11-2018;0,0926;+.926E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;13-12-2018;0,0253;+.253E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;GC bep MAK Naf en cl verb mvb purge/trap termal desorption;10-1-2019;0,2;+.200E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;GC bep MAK Naf en cl verb mvb purge/trap termal desorption;7-2-2019;0,07;+.700E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;GC bep MAK Naf en cl verb mvb purge/trap termal desorption;7-3-2019;0,01;+.100E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;GC bep MAK Naf en cl verb mvb purge/trap termal desorption;4-4-2019;0,01;+.100E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;GC bep MAK Naf en cl verb mvb purge/trap termal desorption;2-5-2019;0,01;+.100E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;GC bep MAK Naf en cl verb mvb purge/trap termal desorption;28-5-2019;0,01;+.100E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;GC bep MAK Naf en cl verb mvb purge/trap termal desorption;27-6-2019;0,02;+.200E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;GC bep MAK Naf en cl verb mvb purge/trap termal desorption;25-7-2019;0,01;+.100E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;GC bep MAK Naf en cl verb mvb purge/trap termal desorption;22-8-2019;0,01;+.100E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;GC bep MAK Naf en cl verb mvb purge/trap termal desorption;19-9-2019;0,01;+.100E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;GC bep MAK Naf en cl verb mvb purge/trap termal desorption;17-10-2019;0,01;+.100E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;GC bep MAK Naf en cl verb mvb purge/trap termal desorption;14-11-2019;0,01;+.100E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;GC bep MAK Naf en cl verb mvb purge/trap termal desorption;12-12-2019;0,01;+.100E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;GC bep MAK Naf en cl verb mvb purge/trap termal desorption;9-1-2020;0,02;+.200E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;GC bep MAK Naf en cl verb mvb purge/trap termal desorption;6-2-2020;0,01;+.100E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;GC bep MAK Naf en cl verb mvb purge/trap termal desorption;4-3-2020;0,01;+.100E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;GC bep MAK Naf en cl verb mvb purge/trap termal desorption;2-4-2020;0,01;+.100E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;GC bep MAK Naf en cl verb mvb purge/trap termal desorption;29-4-2020;0,01;+.100E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;GC bep MAK Naf en cl verb mvb purge/trap termal desorption;27-5-2020;0,01;+.100E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;GC bep MAK Naf en cl verb mvb purge/trap termal desorption;24-6-2020;0,01;+.100E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;GC bep MAK Naf en cl verb mvb purge/trap termal desorption;22-7-2020;0,02;+.200E-01;Normale waarde;Emmer
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;GC bep MAK Naf en cl verb mvb purge/trap termal desorption;17-8-2020;1E+12;1E+12;;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;GC bep MAK Naf en cl verb mvb purge/trap termal desorption;16-9-2020;0,02;+.200E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;GC bep MAK Naf en cl verb mvb purge/trap termal desorption;12-10-2020;0,01;+.100E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;GC bep MAK Naf en cl verb mvb purge/trap termal desorption;9-11-2020;0,01;+.100E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tetrachlooretheen (per);T4ClC2e;127-18-4;ug/l;GC bep MAK Naf en cl verb mvb purge/trap termal desorption;7-12-2020;0,02;+.200E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;18-1-2012;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;15-2-2012;0,0112;+.112E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;14-3-2012;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;11-4-2012;0,0144;+.144E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;9-5-2012;0,0118;+.118E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;6-6-2012;0,0468;+.468E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;4-7-2012;0,0274;+.274E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;1-8-2012;0,0592;+.592E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;29-8-2012;0,0475;+.475E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;26-9-2012;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;24-10-2012;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;21-11-2012;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;19-12-2012;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;17-1-2013;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;14-2-2013;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;14-3-2013;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;11-4-2013;0,0112;+.112E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;7-5-2013;0,0132;+.132E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;6-6-2013;0,0323;+.323E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;4-7-2013;0,222;+.222E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;1-8-2013;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;29-8-2013;0,139;+.139E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;26-9-2013;0,0825;+.825E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;24-10-2013;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;21-11-2013;0,0135;+.135E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;19-12-2013;0,0139;+.139E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;16-1-2014;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;13-2-2014;0,01;+.1E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;13-3-2014;0,0226;+.226E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;10-4-2014;0,0192;+.192E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;8-5-2014;0,0221;+.221E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;5-6-2014;0,0428;+.428E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;3-7-2014;0,257;+.257E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;31-7-2014;0,241;+.241E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;28-8-2014;0,0649;+.649E-01;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;25-9-2014;0,196;+.196E+00;Normale waarde;Pomp
Maassluis;MAASSS;(massa)Concentratie;CONCTTE;tribroommethaan;TBrC1a;75-25-2;ug/l;Bep. vluchtige organische stoffen in water m.b.v. GC-MS;23-10-2014;0,0516;+.516E-01;Normale waarde;Pomp
